   37.56 C
      frequency    real         imag
      281.15    -0.0009749    -0.0014526
      281.16    -0.0008511    -0.0014905
      281.18    -0.0008342    -0.0015349
      281.19    -0.0009002    -0.0015140
      281.20    -0.0009054    -0.0016461
      281.21    -0.0007183    -0.0014919
      281.22    -0.0009829    -0.0015459
      281.23    -0.0007228    -0.0015361
      281.24    -0.0006878    -0.0015344
      281.25    -0.0007599    -0.0014280
      281.26    -0.0007030    -0.0011759
      281.27    -0.0008265    -0.0016625
      281.29    -0.0006845    -0.0015196
      281.30    -0.0009859    -0.0014316
      281.31    -0.0007912    -0.0013799
      281.32    -0.0008550    -0.0014379
      281.33    -0.0009445    -0.0015775
      281.34    -0.0007935    -0.0015538
      281.35    -0.0009158    -0.0013386
      281.36    -0.0008344    -0.0014395
      281.37    -0.0006811    -0.0012943
      281.38    -0.0008083    -0.0013576
      281.40    -0.0008844    -0.0014736
      281.41    -0.0009368    -0.0014253
      281.42    -0.0007779    -0.0014898
      281.43    -0.0007067    -0.0013697
      281.44    -0.0009803    -0.0014224
      281.45    -0.0008507    -0.0014716
      281.46    -0.0009004    -0.0015408
      281.47    -0.0007016    -0.0015015
      281.48    -0.0008261    -0.0015137
      281.49    -0.0010301    -0.0018086
      281.51    -0.0008444    -0.0015337
      281.52    -0.0007832    -0.0015515
      281.53    -0.0007319    -0.0015992
      281.54    -0.0007867    -0.0016363
      281.55    -0.0009059    -0.0014836
      281.56    -0.0008092    -0.0016559
      281.57    -0.0007856    -0.0014704
      281.58    -0.0007062    -0.0016220
      281.59    -0.0007163    -0.0014526
      281.60    -0.0006615    -0.0015283
      281.62    -0.0005937    -0.0014013
      281.63    -0.0007628    -0.0014758
      281.64    -0.0006645    -0.0015847
      281.65    -0.0007272    -0.0016657
      281.66    -0.0007694    -0.0014363
      281.67    -0.0007914    -0.0017349
      281.68    -0.0006724    -0.0013149
      281.69    -0.0006950    -0.0016326
      281.70    -0.0005353    -0.0015884
      281.71    -0.0006866    -0.0015755
      281.73    -0.0007038    -0.0016991
      281.74    -0.0008745    -0.0015476
      281.75    -0.0007650    -0.0016877
      281.76    -0.0006130    -0.0014482
      281.77    -0.0006199    -0.0013751
      281.78    -0.0007608    -0.0014768
      281.79    -0.0007758    -0.0017134
      281.80    -0.0007258    -0.0016649
      281.81    -0.0006775    -0.0015980
      281.82    -0.0006469    -0.0016609
      281.84    -0.0006420    -0.0014872
      281.85    -0.0007368    -0.0015284
      281.86    -0.0008018    -0.0013737
      281.87    -0.0008233    -0.0014476
      281.88    -0.0006848    -0.0014551
      281.89    -0.0009408    -0.0017018
      281.90    -0.0009206    -0.0016059
      281.91    -0.0007859    -0.0014027
      281.92    -0.0007198    -0.0015712
      281.93    -0.0008790    -0.0012994
      281.95    -0.0006770    -0.0017751
      281.96    -0.0006124    -0.0016185
      281.97    -0.0006791    -0.0014317
      281.98    -0.0008177    -0.0016520
      281.99    -0.0008322    -0.0016379
      282.00    -0.0008235    -0.0013594
      282.01    -0.0006638    -0.0015744
      282.02    -0.0006516    -0.0018376
      282.03    -0.0010365    -0.0016260
      282.04    -0.0008257    -0.0016447
      282.06    -0.0007347    -0.0015658
      282.07    -0.0008406    -0.0015541
      282.08    -0.0008954    -0.0016978
      282.09    -0.0003835    -0.0018205
      282.10    -0.0008022    -0.0016442
      282.11    -0.0006854    -0.0015939
      282.12    -0.0006885    -0.0016963
      282.13    -0.0007579    -0.0016861
      282.14    -0.0008732    -0.0015228
      282.15    -0.0008640    -0.0014744
      282.17    -0.0008286    -0.0015936
      282.18    -0.0005760    -0.0014430
      282.19    -0.0009956    -0.0014513
      282.20    -0.0006736    -0.0017777
      282.21    -0.0009303    -0.0016371
      282.22    -0.0007571    -0.0017287
      282.23    -0.0007352    -0.0017535
      282.24    -0.0007696    -0.0015802
      282.25    -0.0008486    -0.0014270
      282.26    -0.0004713    -0.0018186
      282.28    -0.0008926    -0.0017064
      282.29    -0.0008936    -0.0015453
      282.30    -0.0006928    -0.0016362
      282.31    -0.0007945    -0.0016618
      282.32    -0.0010169    -0.0015438
      282.33    -0.0006728    -0.0017751
      282.34    -0.0006914    -0.0014204
      282.35    -0.0007948    -0.0014777
      282.36    -0.0008077    -0.0016098
      282.37    -0.0007628    -0.0016068
      282.39    -0.0008802    -0.0013760
      282.40    -0.0008906    -0.0016038
      282.41    -0.0008192    -0.0014456
      282.42    -0.0008087    -0.0014101
      282.43    -0.0006768    -0.0015889
      282.44    -0.0009057    -0.0018426
      282.45    -0.0006822    -0.0018553
      282.46    -0.0009815    -0.0016252
      282.47    -0.0006421    -0.0014117
      282.48    -0.0006194    -0.0016056
      282.50    -0.0008466    -0.0013812
      282.51    -0.0009030    -0.0013086
      282.52    -0.0009177    -0.0014998
      282.53    -0.0007737    -0.0017433
      282.54    -0.0005623    -0.0014526
      282.55    -0.0006729    -0.0015867
      282.56    -0.0010057    -0.0014290
      282.57    -0.0008587    -0.0016243
      282.58    -0.0007828    -0.0014066
      282.59    -0.0006122    -0.0015118
      282.61    -0.0006119    -0.0014099
      282.62    -0.0008051    -0.0014881
      282.63    -0.0008215    -0.0014763
      282.64    -0.0005860    -0.0014713
      282.65    -0.0005552    -0.0013906
      282.66    -0.0008783    -0.0017411
      282.67    -0.0007934    -0.0015438
      282.68    -0.0006609    -0.0016675
      282.69    -0.0006422    -0.0015096
      282.70    -0.0006753    -0.0015823
      282.72    -0.0007746    -0.0014054
      282.73    -0.0005089    -0.0014816
      282.74    -0.0008683    -0.0015440
      282.75    -0.0007693    -0.0015194
      282.76    -0.0007330    -0.0014405
      282.77    -0.0008147    -0.0013944
      282.78    -0.0008474    -0.0016647
      282.79    -0.0008112    -0.0015471
      282.80    -0.0007117    -0.0015294
      282.81    -0.0005247    -0.0014928
      282.83    -0.0008462    -0.0016197
      282.84    -0.0006866    -0.0014480
      282.85    -0.0008075    -0.0013533
      282.86    -0.0005029    -0.0014489
      282.87    -0.0004849    -0.0014775
      282.88    -0.0004554    -0.0015616
      282.89    -0.0006561    -0.0015709
      282.90    -0.0007222    -0.0014208
      282.91    -0.0004294    -0.0013122
      282.92    -0.0006482    -0.0013622
      282.94    -0.0007873    -0.0013838
      282.95    -0.0009463    -0.0017327
      282.96    -0.0005947    -0.0013839
      282.97    -0.0005501    -0.0013755
      282.98    -0.0005693    -0.0015287
      282.99    -0.0006835    -0.0016608
      283.00    -0.0007173    -0.0012426
      283.01    -0.0007943    -0.0014457
      283.02    -0.0007041    -0.0014046
      283.03    -0.0007268    -0.0016298
      283.05    -0.0007821    -0.0013917
      283.06    -0.0006782    -0.0015070
      283.07    -0.0008042    -0.0014506
      283.08    -0.0005342    -0.0012262
      283.09    -0.0006593    -0.0013656
      283.10    -0.0006490    -0.0013442
      283.11    -0.0007107    -0.0016191
      283.12    -0.0005722    -0.0015141
      283.13    -0.0007690    -0.0014759
      283.14    -0.0003452    -0.0012275
      283.16    -0.0004646    -0.0012653
      283.17    -0.0007983    -0.0013201
      283.18    -0.0005363    -0.0015227
      283.19    -0.0004891    -0.0015235
      283.20    -0.0004842    -0.0016944
      283.21    -0.0005064    -0.0015427
      283.22    -0.0005753    -0.0015613
      283.23    -0.0005437    -0.0015943
      283.24    -0.0005320    -0.0015353
      283.25    -0.0007597    -0.0015056
      283.27    -0.0005928    -0.0013690
      283.28    -0.0005789    -0.0015700
      283.29    -0.0006483    -0.0014379
      283.30    -0.0004416    -0.0015891
      283.31    -0.0005450    -0.0014898
      283.32    -0.0004755    -0.0014786
      283.33    -0.0009012    -0.0016883
      283.34    -0.0006431    -0.0015265
      283.35    -0.0006501    -0.0015335
      283.36    -0.0003832    -0.0016031
      283.38    -0.0004682    -0.0016100
      283.39    -0.0008554    -0.0018613
      283.40    -0.0006082    -0.0017946
      283.41    -0.0004866    -0.0015953
      283.42    -0.0004435    -0.0016295
      283.43    -0.0004698    -0.0016142
      283.44    -0.0003367    -0.0016418
      283.45    -0.0004824    -0.0016589
      283.46    -0.0005505    -0.0015396
      283.47    -0.0003328    -0.0015393
      283.49    -0.0003554    -0.0017679
      283.50    -0.0004135    -0.0017651
      283.51    -0.0004204    -0.0016075
      283.52    -0.0005846    -0.0016498
      283.53    -0.0005954    -0.0016911
      283.54    -0.0004625    -0.0017256
      283.55    -0.0004910    -0.0015939
      283.56    -0.0004567    -0.0014859
      283.57    -0.0004352    -0.0015802
      283.58    -0.0005513    -0.0015999
      283.60    -0.0007287    -0.0014339
      283.61    -0.0005348    -0.0016930
      283.62    -0.0004911    -0.0015987
      283.63    -0.0005186    -0.0018890
      283.64    -0.0003451    -0.0014635
      283.65    -0.0004736    -0.0016606
      283.66    -0.0003126    -0.0016475
      283.67    -0.0004201    -0.0016073
      283.68    -0.0004821    -0.0015094
      283.69    -0.0003367    -0.0017459
      283.71    -0.0004369    -0.0017692
      283.72    -0.0001283    -0.0013333
      283.73    -0.0004786    -0.0019486
      283.74    -0.0006800    -0.0018823
      283.75    -0.0005811    -0.0019907
      283.76    -0.0002381    -0.0015365
      283.77    -0.0005197    -0.0017522
      283.78    -0.0006225    -0.0017857
      283.79    -0.0004128    -0.0017628
      283.80    -0.0006554    -0.0017497
      283.82    -0.0003528    -0.0018319
      283.83    -0.0008450    -0.0016435
      283.84    -0.0003502    -0.0016453
      283.85    -0.0004975    -0.0016340
      283.86    -0.0003981    -0.0014145
      283.87    -0.0002468    -0.0017330
      283.88    -0.0003265    -0.0016730
      283.89    -0.0004565    -0.0019863
      283.90    -0.0002961    -0.0020732
      283.91    -0.0004462    -0.0018578
      283.93    -0.0004794    -0.0018315
      283.94    -0.0003628    -0.0016831
      283.95    -0.0006292    -0.0016316
      283.96    -0.0003816    -0.0019772
      283.97    -0.0003863    -0.0016383
      283.98    -0.0005229    -0.0018099
      283.99    -0.0005136    -0.0017156
      284.00    -0.0006612    -0.0019069
      284.01    -0.0004242    -0.0020186
      284.02    -0.0006269    -0.0019278
      284.04    -0.0002820    -0.0020133
      284.05    -0.0004736    -0.0017390
      284.06    -0.0005828    -0.0016941
      284.07    -0.0005124    -0.0017393
      284.08    -0.0004474    -0.0016611
      284.09    -0.0005338    -0.0016187
      284.10    -0.0004550    -0.0016177
      284.11    -0.0002871    -0.0017947
      284.12    -0.0006578    -0.0018608
      284.13    -0.0005309    -0.0019708
      284.15    -0.0005511    -0.0018067
      284.16    -0.0004422    -0.0018553
      284.17    -0.0003452    -0.0017935
      284.18    -0.0004723    -0.0018928
      284.19    -0.0007322    -0.0019046
      284.20    -0.0004137    -0.0018885
      284.21    -0.0007384    -0.0016889
      284.22    -0.0006592    -0.0017988
      284.23    -0.0001974    -0.0019011
      284.24    -0.0006480    -0.0019578
      284.26    -0.0006013    -0.0018666
      284.27    -0.0005418    -0.0019023
      284.28    -0.0005775    -0.0018159
      284.29    -0.0004775    -0.0020312
      284.30    -0.0006310    -0.0019817
      284.31    -0.0007015    -0.0019432
      284.32    -0.0003740    -0.0017910
      284.33    -0.0007256    -0.0019240
      284.34    -0.0004404    -0.0018454
      284.35    -0.0003624    -0.0018314
      284.37    -0.0008206    -0.0020274
      284.38    -0.0006077    -0.0018533
      284.39    -0.0004386    -0.0019612
      284.40    -0.0006270    -0.0019741
      284.41    -0.0005562    -0.0019065
      284.42    -0.0005829    -0.0019064
      284.43    -0.0004583    -0.0018273
      284.44    -0.0006443    -0.0020836
      284.45    -0.0003401    -0.0020499
      284.46    -0.0004903    -0.0019967
      284.48    -0.0004324    -0.0019828
      284.49    -0.0005846    -0.0020765
      284.50    -0.0003791    -0.0017577
      284.51    -0.0004457    -0.0018120
      284.52    -0.0004826    -0.0017802
      284.53    -0.0004205    -0.0021317
      284.54    -0.0005484    -0.0019095
      284.55    -0.0004334    -0.0021258
      284.56    -0.0004598    -0.0019956
      284.57    -0.0004155    -0.0021456
      284.59    -0.0006197    -0.0021167
      284.60    -0.0008302    -0.0017568
      284.61    -0.0007284    -0.0019335
      284.62    -0.0005055    -0.0020443
      284.63    -0.0003371    -0.0020765
      284.64    -0.0005651    -0.0019453
      284.65    -0.0005597    -0.0021094
      284.66    -0.0005374    -0.0022482
      284.67    -0.0006078    -0.0018888
      284.68    -0.0007199    -0.0019782
      284.70    -0.0006710    -0.0020879
      284.71    -0.0004728    -0.0019256
      284.72    -0.0004367    -0.0018292
      284.73    -0.0007658    -0.0018457
      284.74    -0.0006610    -0.0020658
      284.75    -0.0006699    -0.0022127
      284.76    -0.0007184    -0.0019972
      284.77    -0.0006510    -0.0022191
      284.78    -0.0005361    -0.0017421
      284.79    -0.0005432    -0.0020741
      284.81    -0.0002633    -0.0019631
      284.82    -0.0008445    -0.0019520
      284.83    -0.0006410    -0.0022237
      284.84    -0.0005740    -0.0018258
      284.85    -0.0006179    -0.0021684
