frequency    real         imag
      239.81    -0.0015475    -0.0020136
      239.83    -0.0016349    -0.0019884
      239.86    -0.0015093    -0.0020997
      239.88    -0.0016059    -0.0020681
      239.91    -0.0016643    -0.0018951
      239.94    -0.0016719    -0.0023212
      239.96    -0.0015312    -0.0019052
      239.99    -0.0016411    -0.0018278
      240.01    -0.0016746    -0.0019164
      240.04    -0.0016374    -0.0020731
      240.06    -0.0016620    -0.0018959
      240.09    -0.0015050    -0.0020031
      240.11    -0.0016369    -0.0019618
      240.14    -0.0016134    -0.0018977
      240.16    -0.0017143    -0.0017783
      240.19    -0.0015133    -0.0019242
      240.21    -0.0016894    -0.0017875
      240.24    -0.0016739    -0.0017659
      240.26    -0.0017208    -0.0017450
      240.29    -0.0016555    -0.0018130
      240.31    -0.0015895    -0.0017511
      240.34    -0.0016079    -0.0017320
      240.36    -0.0016946    -0.0020249
      240.39    -0.0015139    -0.0018678
      240.41    -0.0015991    -0.0018592
      240.44    -0.0017792    -0.0020251
      240.46    -0.0017759    -0.0019108
      240.49    -0.0014642    -0.0017687
      240.51    -0.0017774    -0.0019061
      240.54    -0.0017542    -0.0017548
      240.57    -0.0017466    -0.0018787
      240.59    -0.0017307    -0.0018038
      240.62    -0.0017633    -0.0018213
      240.64    -0.0017435    -0.0017681
      240.67    -0.0016943    -0.0018081
      240.69    -0.0016725    -0.0017873
      240.72    -0.0015621    -0.0017371
      240.74    -0.0015402    -0.0017250
      240.77    -0.0017338    -0.0018167
      240.79    -0.0017454    -0.0018232
      240.82    -0.0018253    -0.0017922
      240.84    -0.0017561    -0.0016463
      240.87    -0.0016983    -0.0018864
      240.89    -0.0018061    -0.0017329
      240.92    -0.0016735    -0.0015951
      240.94    -0.0016645    -0.0017828
      240.97    -0.0017533    -0.0017427
      240.99    -0.0018989    -0.0018322
      241.02    -0.0018802    -0.0016221
      241.04    -0.0016820    -0.0016869
      241.07    -0.0017862    -0.0016452
      241.09    -0.0017502    -0.0015355
      241.12    -0.0018697    -0.0016547
      241.14    -0.0018236    -0.0017075
      241.17    -0.0018427    -0.0017377
      241.20    -0.0018987    -0.0015944
      241.22    -0.0019355    -0.0016730
      241.25    -0.0019796    -0.0016933
      241.27    -0.0019227    -0.0015355
      241.30    -0.0019357    -0.0016187
      241.32    -0.0018969    -0.0016935
      241.35    -0.0019383    -0.0015535
      241.37    -0.0019628    -0.0017041
      241.40    -0.0018367    -0.0016398
      241.42    -0.0019635    -0.0015769
      241.45    -0.0020167    -0.0016631
      241.47    -0.0018818    -0.0017130
      241.50    -0.0021159    -0.0015297
      241.52    -0.0018825    -0.0014100
      241.55    -0.0020126    -0.0014403
      241.57    -0.0019205    -0.0016439
      241.60    -0.0020063    -0.0014846
      241.62    -0.0021823    -0.0015258
      241.65    -0.0021309    -0.0014037
      241.67    -0.0021058    -0.0016314
      241.70    -0.0020859    -0.0016784
      241.72    -0.0021911    -0.0016867
      241.75    -0.0021578    -0.0015609
      241.77    -0.0022245    -0.0015132
      241.80    -0.0020536    -0.0014661
      241.83    -0.0022386    -0.0013735
      241.85    -0.0021236    -0.0013916
      241.88    -0.0021280    -0.0014357
      241.90    -0.0021521    -0.0013973
      241.93    -0.0021967    -0.0012896
      241.95    -0.0021751    -0.0014934
      241.98    -0.0022366    -0.0014606
      242.00    -0.0021246    -0.0014437
      242.03    -0.0023670    -0.0016796
      242.05    -0.0023620    -0.0015284
      242.08    -0.0023421    -0.0013237
      242.10    -0.0023112    -0.0014387
      242.13    -0.0022351    -0.0013927
      242.15    -0.0022591    -0.0016655
      242.18    -0.0023920    -0.0015513
      242.20    -0.0025610    -0.0015676
      242.23    -0.0024632    -0.0013818
      242.25    -0.0025684    -0.0016095
      242.28    -0.0026523    -0.0014429
      242.30    -0.0027326    -0.0014095
      242.33    -0.0027192    -0.0013816
      242.35    -0.0028295    -0.0016169
      242.38    -0.0027955    -0.0016267
      242.41    -0.0028117    -0.0016376
      242.43    -0.0028173    -0.0015587
      242.46    -0.0030365    -0.0016308
      242.48    -0.0030741    -0.0016361
      242.51    -0.0032556    -0.0015986
      242.53    -0.0033094    -0.0014099
      242.56    -0.0034458    -0.0016191
      242.58    -0.0033498    -0.0016638
      242.61    -0.0032251    -0.0018937
      242.63    -0.0029778    -0.0026428
      242.66    -0.0035407    -0.0046299
      242.68    -0.0063719    -0.0064923
      242.71    -0.0107919    -0.0039200
      242.73    -0.0100603    -0.0020422
      242.76    -0.0135569    -0.0011452
      242.78    -0.0168049     0.0030146
      242.81    -0.0180373     0.0124285
      242.83    -0.0083094     0.0243886
      242.86     0.0116821     0.0191455
      242.88     0.0087115     0.0007021
      242.91     0.0032833     0.0035247
      242.93     0.0026166     0.0014409
      242.96     0.0022869     0.0011871
      242.98     0.0014352     0.0008514
      243.01     0.0010832     0.0005036
      243.04     0.0007572     0.0001548
      243.06     0.0005696     0.0002278
      243.09     0.0002347    -0.0000320
      243.11    -0.0000045    -0.0001359
      243.14    -0.0000429    -0.0001159
      243.16    -0.0003671    -0.0002097
      243.19    -0.0004024    -0.0003225
      243.21    -0.0006696    -0.0004535
      243.24    -0.0006902    -0.0003845
      243.26    -0.0010627    -0.0004529
      243.29    -0.0009639    -0.0005801
      243.31    -0.0010899    -0.0004976
      243.34    -0.0013063    -0.0004177
      243.36    -0.0013077    -0.0006259
      243.39    -0.0016329    -0.0005331
      243.41    -0.0017284    -0.0005663
      243.44    -0.0022246    -0.0006325
      243.46    -0.0027021    -0.0005550
      243.49    -0.0029891    -0.0004486
      243.51    -0.0038820    -0.0001969
      243.54    -0.0047675     0.0006065
      243.56    -0.0062494     0.0023326
      243.59    -0.0065673     0.0064326
      243.61    -0.0012590     0.0120170
      243.64     0.0092570     0.0076256
      243.67     0.0044214    -0.0034125
      243.69     0.0017282     0.0016495
      243.72     0.0012227    -0.0003489
      243.74     0.0011538    -0.0003642
      243.77     0.0008626    -0.0001955
      243.79     0.0006771    -0.0003866
      243.82     0.0004816    -0.0003634
      243.84     0.0003772    -0.0003437
      243.87     0.0001969    -0.0003315
      243.89     0.0002599    -0.0003624
      243.92     0.0000335    -0.0003528
      243.94    -0.0000224    -0.0005285
      243.97    -0.0001277    -0.0004092
      243.99    -0.0000401    -0.0005178
      244.02    -0.0001710    -0.0004629
      244.04    -0.0001541    -0.0004093
      244.07    -0.0001777    -0.0004694
      244.09    -0.0003595    -0.0005166
      244.12    -0.0004903    -0.0005934
      244.14    -0.0004791    -0.0004526
      244.17    -0.0004971    -0.0005393
      244.19    -0.0003715    -0.0004423
      244.22    -0.0003098    -0.0004335
      244.24    -0.0003047    -0.0004475
      244.27    -0.0003715    -0.0005073
      244.30    -0.0004510    -0.0005578
      244.32    -0.0003835    -0.0004686
      244.35    -0.0005150    -0.0004653
      244.37    -0.0005602    -0.0004435
      244.40    -0.0004387    -0.0004327
      244.42    -0.0004664    -0.0005857
      244.45    -0.0005503    -0.0005408
      244.47    -0.0006440    -0.0006317
      244.50    -0.0005323    -0.0005255
      244.52    -0.0004763    -0.0004988
      244.55    -0.0006676    -0.0004820
      244.57    -0.0006012    -0.0004877
      244.60    -0.0006242    -0.0005254
      244.62    -0.0006830    -0.0003107
      244.65    -0.0007707    -0.0004457
      244.67    -0.0006299    -0.0005424
      244.70    -0.0006799    -0.0004259
      244.72    -0.0007035    -0.0003991
      244.75    -0.0005885    -0.0005402
      244.77    -0.0005340    -0.0004195
      244.80    -0.0006537    -0.0003528
      244.82    -0.0005886    -0.0003535
      244.85    -0.0007404    -0.0007005
      244.87    -0.0006387    -0.0004174
      244.90    -0.0006173    -0.0004610
      244.93    -0.0007856    -0.0005265
      244.95    -0.0006461    -0.0004634
      244.98    -0.0008510    -0.0003514
      245.00    -0.0007037    -0.0004364
      245.03    -0.0006905    -0.0005247
      245.05    -0.0005357    -0.0005024
      245.08    -0.0007971    -0.0004598
      245.10    -0.0008726    -0.0004796
      245.13    -0.0007818    -0.0004648
      245.15    -0.0006518    -0.0005775
      245.18    -0.0007345    -0.0004949
      245.20    -0.0005594    -0.0005008
      245.23    -0.0007317    -0.0004351
      245.25    -0.0006332    -0.0004107
      245.28    -0.0007232    -0.0005046
      245.30    -0.0007749    -0.0005273
      245.33    -0.0007229    -0.0004760
      245.35    -0.0006209    -0.0003961
      245.38    -0.0006637    -0.0005337
      245.40    -0.0006646    -0.0003864
      245.43    -0.0006282    -0.0005132
      245.45    -0.0008823    -0.0003631
      245.48    -0.0006478    -0.0006032
      245.50    -0.0006618    -0.0004257
      245.53    -0.0006587    -0.0005802
      245.56    -0.0007467    -0.0005822
      245.58    -0.0006592    -0.0004351
      245.61    -0.0007341    -0.0005731
      245.63    -0.0006529    -0.0005905
      245.66    -0.0006632    -0.0005203
      245.68    -0.0006539    -0.0005640
      245.71    -0.0007332    -0.0005382
      245.73    -0.0006441    -0.0005208
      245.76    -0.0008545    -0.0004913
      245.78    -0.0006785    -0.0005071
      245.81    -0.0007060    -0.0006554
      245.83    -0.0007175    -0.0005130
      245.86    -0.0006751    -0.0005562
      245.88    -0.0005259    -0.0005749
      245.91    -0.0006351    -0.0003827
      245.93    -0.0006045    -0.0004411
      245.96    -0.0006626    -0.0006600
      245.98    -0.0007090    -0.0004698
      246.01    -0.0006774    -0.0005058
      246.03    -0.0007684    -0.0004102
      246.06    -0.0005947    -0.0004743
      246.08    -0.0007330    -0.0005167
      246.11    -0.0005813    -0.0004757
      246.14    -0.0007293    -0.0004419
      246.16    -0.0006520    -0.0005098
      246.19    -0.0006750    -0.0004921
      246.21    -0.0007398    -0.0007728
      246.24    -0.0006569    -0.0003095
      246.26    -0.0006110    -0.0005710
      246.29    -0.0005698    -0.0005805
      246.31    -0.0006138    -0.0005863
      246.34    -0.0006796    -0.0004473
      246.36    -0.0006374    -0.0003877
      246.39    -0.0008093    -0.0004212
      246.41    -0.0005280    -0.0005658
      246.44    -0.0006474    -0.0003156
      246.46    -0.0007584    -0.0005223
      246.49    -0.0005333    -0.0005403
      246.51    -0.0005449    -0.0005296
      246.54    -0.0006298    -0.0006860
      246.56    -0.0005302    -0.0004270
      246.59    -0.0003896    -0.0004511
      246.61    -0.0005580    -0.0006662
      246.64    -0.0005633    -0.0006809
      246.66    -0.0006878    -0.0006501
      246.69    -0.0006730    -0.0006446
      246.71    -0.0005814    -0.0006581
      246.74    -0.0005924    -0.0005484
      246.77    -0.0007745    -0.0005477
      246.79    -0.0005591    -0.0007434
      246.82    -0.0006591    -0.0005728
      246.84    -0.0006029    -0.0006391
      246.87    -0.0007694    -0.0007068
      246.89    -0.0005597    -0.0005310
      246.92    -0.0007359    -0.0007913
      246.94    -0.0005069    -0.0005796
      246.97    -0.0007265    -0.0005818
      246.99    -0.0006217    -0.0005622
      247.02    -0.0007931    -0.0005256
      247.04    -0.0006048    -0.0006124
      247.07    -0.0008583    -0.0005576
      247.09    -0.0006623    -0.0004850
      247.12    -0.0007805    -0.0006972
      247.14    -0.0005493    -0.0007520
      247.17    -0.0005879    -0.0006468
      247.19    -0.0008086    -0.0006389
      247.22    -0.0006716    -0.0007393
      247.24    -0.0006728    -0.0007099
      247.27    -0.0004939    -0.0006510
      247.29    -0.0007526    -0.0007030
      247.32    -0.0007872    -0.0007334
      247.34    -0.0007132    -0.0006521
      247.37    -0.0007578    -0.0006878
      247.40    -0.0008528    -0.0006519
      247.42    -0.0007630    -0.0006659
      247.45    -0.0007679    -0.0005376
      247.47    -0.0006904    -0.0007098
      247.50    -0.0007995    -0.0007551
      247.52    -0.0007866    -0.0005176
      247.55    -0.0007508    -0.0005828
      247.57    -0.0009185    -0.0005493
      247.60    -0.0008643    -0.0005587
      247.62    -0.0007343    -0.0008652
